filename,text
sample-1061.wav,never mind those guys
sample-1062.wav,they called that discovery the master work  it was part liquid and part solid
sample-1063.wav,i wouldn't be a bit surprised
sample-1064.wav,vibrations of peace throughout the tent
sample-1065.wav,he didn't want his hand to begin trembling showing the old woman that he was fearful
sample-1066.wav,in a little while
sample-1067.wav,a while ago i rode through the desert with a man who had books on alchemy
sample-1068.wav,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh
sample-1069.wav,i guess you forgot something
sample-1070.wav,i can't let you have my plane
sample-1071.wav,the alchemist knocked on the gate of the monastery
sample-1072.wav,that makes sense the alchemist answered
sample-1073.wav,i'm not afraid to die
sample-1074.wav,he followed the movement of the birds trying to read something into it
sample-1075.wav,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war
sample-1076.wav,i don't want to change anything because i don't know how to deal with change
sample-1077.wav,i want you to help me turn myself into the wind the boy answered
sample-1078.wav,you should show that your method improves results
sample-1079.wav,tickets for the broadcast are all gone
sample-1080.wav,i know why i want to get back to my flock he thought
sample-1081.wav,continue in the direction of the pyramids said the alchemist
sample-1082.wav,i am in search of that universal language among other things
sample-1083.wav,at that time it was quite clear in my own mind that the thing had come from the planet mars
sample-1084.wav,ogilvy told him everything that he had seen
sample-1085.wav,if it were he would already have heard of it
sample-1086.wav,i'm going into the desert the man answered turning back to his reading
sample-1087.wav,it was no more exciting than an overturned carriage or a tree blown across the road
sample-1088.wav,everyone seemed very excited
sample-1089.wav,it's almost as if he had been here and left his mark he thought
sample-1090.wav,there was a full moon and the boy told the englishman the story of his life
sample-1091.wav,the horse reared again raising a cloud of dust
sample-1092.wav,did she discuss it with you
sample-1093.wav,he couldn't have been wrong
sample-1094.wav,it spread through the planet's atmosphere and obscured its more familiar features
sample-1095.wav,i thought about whether we should find coins and models in it and so on
sample-1096.wav,the boy had never even noticed that there was a hole in his pouch
sample-1097.wav,the boy felt a pang in his heart thinking about the merchant's daughter
sample-1098.wav,the wind began to pick up
sample-1099.wav,no one attacks an oasis
sample-11.wav,i have the diet of a kid who found twenty dollars
sample-1101.wav,where are they gone
sample-1102.wav,the references are good in the very narrow area of histogram methods
sample-1103.wav,i can't do that
sample-1104.wav,it must have fallen while i was sitting over there
sample-1105.wav,it's as much my fault as yours
sample-1106.wav,as nice as blake's
sample-1107.wav,maktub thought the boy
sample-1108.wav,why would a king be talking with a shepherd the boy asked awed and embarrassed
sample-1109.wav,they both spoke the same language
sample-1110.wav,they were looking only for gold his companion answered
sample-1111.wav,it said that the darkest hour of the night came just before the dawn
sample-1112.wav,i thought the unscrewing might be automatic
sample-1113.wav,an huge hole had been made by the impact of the projectile
sample-1114.wav,you have developed a serious case of pneumonia
sample-1115.wav,i'm sure she'll be all right
sample-1116.wav,you can't take that desk out
sample-1117.wav,who told you that asked the boy startled
sample-1118.wav,scattered groups of people were hurrying from the direction of woking
sample-1119.wav,what are you talking about
sample-1120.wav,i didn't know whose it was
sample-1121.wav,not to worry said the alchemist
sample-1122.wav,brent's opening attack on the governor
sample-1123.wav,i heard a peculiar humming sound from the pit
sample-1124.wav,enough said the boy
sample-1125.wav,it's just like any other day as far as i'm concerned
sample-1126.wav,he must be disguised to avoid encounters with thieves
sample-1127.wav,the burning fire had been extinguished
sample-1128.wav,she looks as though she's going to come to
sample-1129.wav,elizabeth charles is dead
sample-1130.wav,its been a long time since she last read chekhov and because of that she no longer feels like the heroine of her own story
sample-1131.wav,you don't deny that
sample-1132.wav,that he wanted to travel
sample-1133.wav,he was going to miss the place and all the good things he had learned
sample-1134.wav,i went stretching my legs clumsily and feeling my way in the dark
sample-1135.wav,then the thing came upon him in a flash
sample-1136.wav,the sun thought for a minute
sample-1137.wav,he condemned the commander to death without honor
sample-1138.wav,you should see the other guy specifically how good at fighting he is
sample-1139.wav,what am i going to say to elvis
sample-1140.wav,it had a diameter of about thirty yards
sample-1141.wav,but they were not there
sample-1142.wav,i'm not going very far the alchemist answered looking straight into the eyes of the horsemen
sample-1143.wav,he understands the forces of nature
sample-1144.wav,after all who doesnt want to overcome new challenges and achieve great heights
sample-1145.wav,it didn't even occur to the boy to flee
sample-1146.wav,but horses tire bit by bit
sample-1147.wav,except for the dream
sample-1148.wav,the xylophone would just be a glockenspiel if it wasn't so metal
sample-1149.wav,please don't make me
sample-1150.wav,you jump i jump
sample-1151.wav,by the light of their own destruction i saw them staggering and falling and their supporters turning to run
sample-1152.wav,he didn't want any conversation at this point
sample-1153.wav,none of what the old man was saying made much sense to the boy
sample-1154.wav,he's doing it because it's what he wants to do
sample-1155.wav,the boy could certainly resist causing that kind of anxiety for the baker
sample-1156.wav,how do you mean
sample-1157.wav,of course the two were unable to do anything
sample-1158.wav,the old man wore a breastplate of gold and he knew about my past
sample-1159.wav,i didn't come here to have you read my palm he said already regretting having come
sample-1160.wav,when i'm eating that's all i think about
sample-1161.wav,he heard a muffled grating sound and saw the black mark jerk forward an inch or so
sample-1162.wav,this morning i found a calculator taped to my wii
sample-1163.wav,and he immediately felt peace in his heart
sample-1164.wav,about eleven i walked back to my home in maybury because nothing seemed to be happening
sample-1165.wav,have a good time
sample-1166.wav,the one you marry has got to swim rivers for you
sample-1167.wav,well usually i learn more from my sheep than from books he answered
sample-1168.wav,we rejoiced at the citadel
sample-1169.wav,some went away while i was there and other people came
sample-1170.wav,the burning fire had been extinguished
sample-1171.wav,what's the matter with you
sample-1172.wav,at most they thought that another meteorite had descended
sample-1173.wav,a thin circle of bright metal showed between the top and the body of the cylinder
sample-1174.wav,but the marketplace was empty and he was far from home so he wept
sample-1175.wav,he stood irresolute for a moment and then scrambled out of the pit
sample-1176.wav,i said good night
sample-1177.wav,people say strange things the boy thought
sample-1178.wav,i suppose i could
sample-1179.wav,two years ago right here on this spot i had a recurrent dream too
sample-1180.wav,the first day passed
sample-1181.wav,where was his horse
sample-1182.wav,meanwhile the old man persisted in his attempt to strike up a conversation
sample-1183.wav,aiding an escaped criminal
sample-1184.wav,if you can concentrate always on the present you'll be a happy man
sample-1185.wav,i saw him get it
sample-1186.wav,they ate in silence
sample-1187.wav,nice to meet you
sample-1188.wav,the end of the cylinder was still as ogilvy and henderson had left it
sample-1189.wav,he got up early with the idea of finding it
sample-1190.wav,there was no way to measure anything of that length
sample-1191.wav,is it all right
sample-1192.wav,can you see what is beyond the golden birches 
sample-1193.wav,they're starting to throw things
sample-1194.wav,we've done it said the englishman who had also awakened early
sample-1195.wav,taking the jacket out he began to clean the glasses
sample-1196.wav,those are the rules of war the leader explained
sample-1197.wav,it's a man who understands nature and the world
sample-1198.wav,that's all i ask
sample-1199.wav,no doubt the impact had caused a flash of fire
sample-12.wav,the sword didn't fall
sample-1201.wav,it was not clear who had the right of way since the traffic lights were off
sample-1202.wav,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness
sample-1203.wav,she knows that men have to go away in order to return
sample-1204.wav,this is from the governor
sample-1205.wav,i'm going to guide you across the desert the alchemist said
sample-1206.wav,now you got me
sample-1207.wav,can i have one of those
sample-1208.wav,from then on the boy understood his heart
sample-1209.wav,the sun began its departure as well
sample-1210.wav,they can't help themselves
sample-1211.wav,everything has been written by the same hand
sample-1212.wav,i've got to get katie out of jail
sample-1213.wav,maybe she didn't even remember him
sample-1214.wav,replace the ts in tim tebow's name with any other consonant to get a star wars character
sample-1215.wav,whatever the thing observed one could find a connection with his experience of the moment
sample-1216.wav,it seemed he had made the long journey for nothing
sample-1217.wav,and he wasn't faring much better
sample-1218.wav,show me where there is life out in the desert
sample-1219.wav,watch out for his venom the boy said
sample-1220.wav,she never told her that
sample-1221.wav,the heather was on fire and you could see a thin blue smoke rising up slowly
sample-1222.wav,the only shadow was that of the few scattered pine trees
sample-1223.wav,the years of research the magic symbols the strange words and the laboratory equipment
sample-1224.wav,but i felt miserable watching him wither away like a shriveled dandelion
sample-1225.wav,looking around he sought his sheep and then realized that he was in a new world
sample-1226.wav,those are the rules of war the leader explained
sample-1227.wav,why didn't i call you back
sample-1228.wav,it was no more exciting than an overturned carriage or a tree blown across the road
sample-1229.wav,i went stretching my legs clumsily and feeling my way in the dark
sample-1230.wav,that's right said the old man able to read the boy's thoughts
sample-1231.wav,hundreds of observers saw the flame that night and the night after
sample-1232.wav,then you'll die in the midst of trying to realize your destiny
sample-1233.wav,i locked eyes with a fish in the tank
sample-1234.wav,it seemed such a little thing so bright and small and still
sample-1235.wav,the drivers carried the freight themselves over such treacherous footing and then reloaded the camels
sample-1236.wav,the two were taken to a nearby military camp
sample-1237.wav,he left without saying goodbye to the crystal merchant
sample-1238.wav,but can we trust him
sample-1239.wav,they began to ride out over the sands with the moon lighting their way
sample-1240.wav,our new ai can dynamically adapt the balance of the gameplay
sample-1241.wav,that's never happened to me the boy said
sample-1242.wav,why should i be in any danger
sample-1243.wav,we don't know what's in the confounded thing do you
sample-1244.wav,four hundred and fifty dollars
sample-1245.wav,the loafers and golf caddies were used to hanging out near the railway station
sample-1246.wav,plastic surgery has become more popular
sample-1247.wav,the crowd on the far left seemed to get bigger and i heard now a faint murmur from it
sample-1248.wav,he was immensely excited at the news
sample-1249.wav,chickens are adorable
sample-1250.wav,christmas is a lot like easter
sample-1251.wav,there was a small building there with a window at which people bought tickets to africa
sample-1252.wav,i'm already used to the way things are
sample-1253.wav,are you a hypnotist
sample-1254.wav,that's what i'd like to know
sample-1255.wav,yours sincerely satan
sample-1256.wav,he had suddenly remembered that in tarifa there was an old woman who interpreted dreams
sample-1257.wav,of course i believe you
sample-1258.wav,the boy was shocked
sample-1259.wav,that tina thought it was funny
sample-1260.wav,and he looked out over the desert that had brought him to the woman he loved
sample-1261.wav,the animals were exhausted and the men talked among themselves less and less
sample-1262.wav,the wind began to blow again
sample-1263.wav,he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby
sample-1264.wav,when you are in love things make even more sense he thought
sample-1265.wav,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh
sample-1266.wav,you have helped me the man continued to prepare his tea saying nothing
sample-1267.wav,i've got a weakness
sample-1268.wav,they both spoke the same language
sample-1269.wav,a large portion of the cylinder had been uncovered
sample-1270.wav,ogilvy told him everything that he had seen
sample-1271.wav,he didn't want any conversation at this point
sample-1272.wav,everyone seemed very excited
sample-1273.wav,one can imagine these two covered with sand running up the little street in the bright sunlight
sample-1274.wav,they called that discovery the master work  it was part liquid and part solid
sample-1275.wav,the arab accepted them without a word
sample-1276.wav,it was only when i got this close to it that the strangeness of it was at all evident to me
sample-1277.wav,as he was leaving he saw in the corner of the room his old shepherd's pouch
sample-1278.wav,that's what alchemists do
sample-1279.wav,the quicker the better
sample-1280.wav,he called to the boy and they took a walk along the dunes surrounding the encampment
sample-1281.wav,he restarted his efforts for the twentieth time
sample-1282.wav,she gave them each a half to make them work together
sample-1283.wav,who gets your vote
sample-1284.wav,the only shadow was that of the few scattered pine trees
sample-1285.wav,it was sprayed in red with yellow edges
sample-1286.wav,all they think about is food and water
sample-1287.wav,we'll find you a hotel
sample-1288.wav,it left a greenish streak that glowed for some seconds
sample-1289.wav,the treasure is at the pyramids that you already knew
sample-1290.wav,there was very little talking
sample-1291.wav,it must be some kind of a gag
sample-1292.wav,something inside the cylinder was unscrewing the top
sample-1293.wav,i know she writes them
sample-1294.wav,i think they perceived that nothing was to be done at the moment
sample-1295.wav,it would kill you
sample-1296.wav,the sun thought about that and decided to shine more brightly
sample-1297.wav,you're in luck you two the fat arab said
sample-1298.wav,it was a bundle of money
sample-1299.wav,and he wasn't faring much better
sample-13.wav,maybe because that wasn't really his dream
sample-1301.wav,he had never even wept in front of his own sheep
sample-1302.wav,no doubt the impact had caused a flash of fire
sample-1303.wav,by the light of their own destruction i saw them staggering and falling and their supporters turning to run
sample-1304.wav,but don't worry the alchemist continued
sample-1305.wav,then taking his sheep he walked away
sample-1306.wav,before the boy could reply a butterfly appeared and fluttered between him and the old man
sample-1307.wav,i shall make us some ice cubes
sample-1308.wav,it was early morning when she woke up
sample-1309.wav,it seemed to him that it fell to earth about one hundred miles east of here
sample-1310.wav,you'll get your money in sixty days
sample-1311.wav,he was planning as he left the bar
sample-1312.wav,it was a pleasant change from talking to his sheep
sample-1313.wav,no he heard a voice on the wind say
sample-1314.wav,patrick has terminal cancer
sample-1315.wav,the shop is exactly the size i always wanted it to be
sample-1316.wav,it looked like a rusty gas float
sample-1317.wav,what is the benefit of the method in terms of identification accuracy
sample-1318.wav,there's no danger the boy said when they had moved on past the encampment
sample-1319.wav,i had never heard of alchemists before the boy said
sample-1320.wav,i myself heard nothing of that
sample-1321.wav,a boy came running towards me
sample-1322.wav,he drew on the back of his jacket with a blue fountain pen
sample-1323.wav,there were thirty girls on the soccer field
sample-1324.wav,that's got nothing to do with it
sample-1325.wav,everything you need to know you have learned through your journey
sample-1326.wav,it was better than the scent of the hookahs
sample-1327.wav,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him
sample-1328.wav,i could eat a horse
sample-1329.wav,he heard a muffled grating sound and saw the black mark jerk forward an inch or so
sample-1330.wav,we need to run
sample-1331.wav,i told you to practice
sample-1332.wav,on the first day he returned with a rabbit and on the second with two birds
sample-1333.wav,the only shadow was that of the few scattered pine trees
sample-1334.wav,few people realise the immensity of vacancy
sample-1335.wav,it was the pure language of the world
sample-1336.wav,another trick the boy thought
sample-1337.wav,so he could not be hasty nor impatient
sample-1338.wav,you will never be able to escape from your heart
sample-1339.wav,it had a diameter of about thirty yards
sample-1340.wav,he took back his books and packed them away again in their bags
sample-1341.wav,you've got just ten minutes
sample-1342.wav,that song reminds me of my childhood
sample-1343.wav,the little group of people from the city dispersed
sample-1344.wav,two years ago right here on this spot i had a recurrent dream too
sample-1345.wav,he called to the boy and they took a walk along the dunes surrounding the encampment
sample-1346.wav,when she saw the unknown object bobbing up and down the edge she was absolutely horrified
sample-1347.wav,it's the master work of the alchemists
sample-1348.wav,two days later the merchant spoke to the boy about the display
sample-1349.wav,but he kept quiet because he had heard what the alchemist said to the monk
sample-1350.wav,the boy brought his horse closer
sample-1351.wav,fatima appeared at the entrance to the tent
sample-1352.wav,then suddenly he noticed it with a start
sample-1353.wav,but they were not there
sample-1354.wav,have you notified the police
sample-1355.wav,i know what you're feeling
sample-1356.wav,ten minutes for what
sample-1357.wav,whom are you calling now
sample-1358.wav,but the merchant understood what the boy had said
sample-1359.wav,his soul must be too primitive to understand those things he thought
sample-1360.wav,who is this stranger who speaks of omens asked one of the chieftains eyeing the boy
sample-1361.wav,then you'll die in the midst of trying to realize your destiny
sample-1362.wav,the level ground was blackened as far as one could see and it was still giving off smoke
sample-1363.wav,they rode for the entire day
sample-1364.wav,then he took from his knapsack a bottle of wine and drank some
sample-1365.wav,i was sent down here to clean house
sample-1366.wav,he wanted your money he said
sample-1367.wav,it was dropping off in flakes and raining down on the sand
sample-1368.wav,i think we were wrong about sally having the money
sample-1369.wav,he was twenty minutes from his tent and began to make his way there
sample-1370.wav,it was starlight and i explained the signs of the zodiac to her
sample-1371.wav,i want my husband to wander as free as the wind that shapes the dunes
sample-1372.wav,a boy came running towards me
sample-1373.wav,you lived your life in a loving way and died with dignity
sample-1374.wav,how much is it worth
sample-1375.wav,i'll just watch him he said to himself
sample-1376.wav,i'm going to hate those who have found their treasure because i never found mine
sample-1377.wav,the boy noticed that the owner of the bar stood nearby listening attentively to their conversation
sample-1378.wav,and one or two persons were returning
sample-1379.wav,i thought that was peter parker
sample-1380.wav,but everything had changed
sample-1381.wav,an alchemist said the alchemist
sample-1382.wav,yeah its definitely worth checking out especially if the pay is reasonable and the work is good for your career there was absolutely no reason for her to announce it to the entire company
sample-1383.wav,i could see something in their faces
sample-1384.wav,no one said a word as the old man continued
sample-1385.wav,have you got that money
sample-1386.wav,a breeze began to blow
sample-1387.wav,the clock was slightly askew
sample-1388.wav,here's two thousand dollars
sample-1389.wav,i got drunk yesterday and thought i built a super computer
sample-1390.wav,then the thing came upon him in a flash
sample-1391.wav,i have the diet of a kid who found twenty dollars
sample-1392.wav,she's written to me every day since
sample-1393.wav,it's called the principle of favorability
sample-1394.wav,at his side was the young arab the boy had spoken with earlier
sample-1395.wav,let's go and have some lunch said the crystal merchant
sample-1396.wav,i've had this shop for thirty years
sample-1397.wav,there was a murmur from the crowd
sample-1398.wav,well then why do we need all these books the boy asked
sample-1399.wav,the boy's heart began to speak of fear
sample-14.wav,i had seen all that it would presently bring me
sample-1401.wav,besides that there was a heap of bicycles
sample-1402.wav,maybe that's why they always stay close to me
sample-1403.wav,who you holding out on
sample-1404.wav,don't worry i took a cab to get home safely
sample-1405.wav,my dog is an alsatian we call her 'poppy'
sample-1406.wav,from atop its walls one can catch a glimpse of africa
sample-1407.wav,you'll use your knowledge for the welfare of the oasis and its inhabitants
sample-1408.wav,that sobered him a little
sample-1409.wav,i think its too overwhelming to introduce two complex tools that basically do the same things
sample-1410.wav,you've got the mayor and pullman backed against a wall
sample-1411.wav,the night was warm and i was thirsty
sample-1412.wav,and he gave the boy his blessing
sample-1413.wav,what's in that desk
sample-1414.wav,so he asked if the old man's blessing was still with him
sample-1415.wav,the invaders carried the name everywhere the beautiful girl spoke of the invaders with pride
sample-1416.wav,but the boy couldn't even speak
sample-1417.wav,it seemed he had made the long journey for nothing
sample-1418.wav,will you get out and let me handle this
sample-1419.wav,our deadline is coming up rapidly and we will need help
sample-1420.wav,but the tradition also says that we should believe the messages of the desert
sample-1421.wav,it would have been visible to me had i only looked up as it passed
sample-1422.wav,at the highest point in tarifa there is an old fort built by the moors
sample-1423.wav,there was no need to imprison them the arabs simply confiscated their horses
sample-1424.wav,on the  o'clock train
sample-1425.wav,they also began to feel that they knew a better way than others had
sample-1426.wav,men dream more about coming home than about leaving the boy said
sample-1427.wav,he got up early with the idea of finding it
sample-1428.wav,but he granted the travelers three days
sample-1429.wav,no doubt the impact had caused a flash of fire
sample-1430.wav,whose turn is it
sample-1431.wav,hires two personal trainers and make one of them train the other one
sample-1432.wav,during the third year the omens will continue to speak of your treasure and your destiny
sample-1433.wav,and he wasn't faring much better
sample-1434.wav,it left a greenish streak that glowed for some seconds
sample-1435.wav,you'll find us everywhere
sample-1436.wav,it was the pure language of the world
sample-1437.wav,the battles may last for a long time perhaps even years
sample-1438.wav,it seemed to him that it fell to earth about one hundred miles east of here
sample-1439.wav,don't ask me why i don't know why
sample-1440.wav,most meteorites are more or less rounded
sample-1441.wav,learn to recognize omens and follow them the old king had said
sample-1442.wav,everyone seemed very excited
sample-1443.wav,perhaps she met somebody
sample-1444.wav,looking through the telescope i saw a circle of deep blue and the little round planet
sample-1445.wav,the shepherd swore that he would
sample-1446.wav,that life may always have flavor
sample-1447.wav,not even the tribal chieftains are able to see him when they want to
sample-1448.wav,the only shadow was that of the few scattered pine trees
sample-1449.wav,at that time it was quite clear in my own mind that the thing had come from the planet mars
sample-1450.wav,we need to hurry
sample-1451.wav,it spoke of journeys discoveries books and change
sample-1452.wav,he wanted to forget about the vision and return to his meditation
sample-1453.wav,a thin circle of bright metal showed between the top and the body of the cylinder
sample-1454.wav,it's going to take a while the boy said
sample-1455.wav,then the thing came upon him in a flash
sample-1456.wav,it sounded like a gypsy prayer
sample-1457.wav,i'm going to find that damned alchemist the englishman thought
sample-1458.wav,in spite of this i still believed that there were men in mars
sample-1459.wav,first they tried to find him on their own
sample-1460.wav,he saw the boy appear from the other side of the dunes
sample-1461.wav,the boy waited and then interrupted the old man just as he himself had been interrupted
sample-1462.wav,we don't know what's in the confounded thing do you
sample-1463.wav,of course the two were unable to do anything
sample-1464.wav,we should segregate the participants by age
sample-1465.wav,then we can climb mt helen
sample-1466.wav,and maybe it wasn't that they were teaching me but that i was learning from them
sample-1467.wav,he wandered for a while keeping the date palms of the oasis within sight
sample-1468.wav,it was better than the scent of the hookahs
sample-1469.wav,scattered groups of people were hurrying from the direction of woking
sample-1470.wav,and the alchemist understood that the boy's heart had returned to the soul of the world
sample-1471.wav,the war continued and at times the wind carried the sweet sickly smell of blood
sample-1472.wav,i told him we could teach her to ignore people who waste her time
sample-1473.wav,to realize one's destiny is a person's only real obligation
sample-1474.wav,who are you he heard a voice ask him in spanish
sample-1475.wav,we've got to produce a show now
sample-1476.wav,yes or even search for treasure
sample-1477.wav,in those days very few of the people had any idea about astronomy
sample-1478.wav,and he hadn't perceived them because he had become accustomed to them
sample-1479.wav,then i don't get paid
sample-1480.wav,she accused an exconvict of stalking and sexual assault
sample-1481.wav,then i've only got an hour to dress
sample-1482.wav,the streamer of gas came out towards us
sample-1483.wav,if you have to wait until the war is over then wait
sample-1484.wav,he thought of the woman who had trusted in the desert
sample-1485.wav,the pilots braced themselves for impact
sample-1486.wav,most of them were staring quietly at the big table
sample-1487.wav,the men of the desert were already familiar with that wind
sample-1488.wav,i heard a faint movement under my feet
sample-1489.wav,down below in the darkness were hundreds of people sleeping in peace
sample-1490.wav,how do you like her
sample-1491.wav,a sight for sore eyes
sample-1492.wav,the merchant was silent for a few moments
sample-1493.wav,i'll give it a drink
sample-1494.wav,how long is what
sample-1495.wav,the alchemist was a bit daunting but as the boy drank the wine he relaxed
sample-1496.wav,the boy went to his room and packed his belongings
sample-1497.wav,there were lights in the upper windows of the houses when the people went to bed
sample-1498.wav,remember the interview i wrote with alice wellman
sample-1499.wav,how do you mean
sample-15.wav,it seemed so safe and tranquil
sample-1501.wav,i'll be right back
sample-1502.wav,for your first installation i highly recommend using their prepackaged version of python to avoid trouble
sample-1503.wav,he approached the mass and was surprised at the size and the shape
sample-1504.wav,take that fire extinguisher and put out the fire
sample-1505.wav,others stumbled upon the stone by accident
sample-1506.wav,at that time it was quite clear in my own mind that the thing had come from the planet mars
sample-1507.wav,and he gave the boy his blessing
sample-1508.wav,stick to your clubs
sample-1509.wav,my friend bought all the other sheep immediately
sample-1510.wav,last time i made the mistake of replicating a drawing by rodin
sample-1511.wav,taking the jacket out he began to clean the glasses
sample-1512.wav,he hoped that it would be someone as capable as his previous apprentice
sample-1513.wav,the turf and gravel around it seemed charred as if by a sudden explosion
sample-1514.wav,the shirt off my back
sample-1515.wav,the desert with its endless monotony put him to dreaming
sample-1516.wav,it's a beautiful miracle
sample-1517.wav,she looks kind of bored
sample-1518.wav,she's a feisty little ferret
sample-1519.wav,it's the name of the prophet's daughter fatima said
sample-1520.wav,the terrorist group made their demand
sample-1521.wav,but they were not there
sample-1522.wav,and so do i
sample-1523.wav,i was impatient to see it opened
sample-1524.wav,he expertly gutted the rabbit
sample-1525.wav,as they began to decorate the hallway a silhouette appeared in the doorway
sample-1526.wav,when did you arrive in town
sample-1527.wav,an important difference is the amount of experiences that is to say inputs
sample-1528.wav,because you are trying to realize your destiny
sample-1529.wav,a line of flame high can be seen in the atmosphere
sample-1530.wav,the turf and gravel around it seemed charred as if by a sudden explosion
sample-1531.wav,this was the strangest of all things that ever came to earth from outer space
sample-1532.wav,so when i look out over your sands i am also looking at her
sample-1533.wav,would you like a cappuccino
sample-1534.wav,do you think steven would have let you keep it
sample-1535.wav,but a lovely chap
sample-1536.wav,then the thing came upon him in a flash
sample-1537.wav,he had suddenly remembered that in tarifa there was an old woman who interpreted dreams
sample-1538.wav,the boy noticed that the man's clothing was strange
sample-1539.wav,tomorrow at this same time bring me a tenth of your flock
sample-1540.wav,i can see that
sample-1541.wav,the alchemist was a bit daunting but as the boy drank the wine he relaxed
sample-1542.wav,there were raised voicesand some sort of struggle appeared to be going on 
sample-1543.wav,class was dismissed due to a freak incident caused by a chemical spill
sample-1544.wav,it was difficult not to think about what he had left behind
sample-1545.wav,my review of the sun one star
sample-1546.wav,it didn't even occur to the boy to flee
sample-1547.wav,but she is gone
sample-1548.wav,i don't believe it
sample-1549.wav,he spent the entire morning observing the infrequent comings and goings in the street
sample-1550.wav,you can't believe it's not butter
sample-1551.wav,suddenly the elder at the center smiled almost imperceptibly and the boy felt better
sample-1552.wav,he did find it soon after dawn and not far from the sand pits
sample-1553.wav,its lower end was still embedded
sample-1554.wav,then suddenly he noticed it with a start
sample-1555.wav,if you start your emails with greetings let me be the first to welcome you to earth
sample-1556.wav,i guess i used all the shells
sample-1557.wav,they can't do that to me
sample-1558.wav,as i watched the planet seemed to grow larger and smaller
sample-1559.wav,and yet none of these people has ever met the old king
sample-1560.wav,he disappeared into the tent
sample-1561.wav,how would you like to work for me
sample-1562.wav,this was my destiny not yours the alchemist answered
sample-1563.wav,later we simply let life proceed in its own direction toward its own fate
sample-1564.wav,a pile of soft ashes coated her body and filled her nostrils
sample-1565.wav,then came the night of the first falling star
sample-1566.wav,of course the two were unable to do anything
sample-1567.wav,you must always know what it is that you want the old king had said
sample-1568.wav,people said that gypsies spent their lives tricking others
sample-1569.wav,he wanted to tell him about fatima
sample-1570.wav,at most they thought that another meteorite had descended
sample-1571.wav,as they sat down at the only table in the place the crystal merchant laughed
sample-1572.wav,the gods should not have desires because they don't have destinies
sample-1573.wav,if you start your emails with greetings let me be the first to welcome you to earth
sample-1574.wav,maktub thought the boy
sample-1575.wav,i'm terribly sorry she isn't here
sample-1576.wav,sadly my dream of becoming a squirrel whisperer may never happen
sample-1577.wav,i'm observing passiveaggressive behavior the psychologist said in a professional tone
sample-1578.wav,the camel driver understood what the boy was saying
sample-1579.wav,that first day everyone slept from exhaustion including the englishman
sample-1580.wav,that's the man who knows all the secrets of the world she said
sample-1581.wav,how do people celebrate good weather over there
sample-1582.wav,i just got rid of one crowd
sample-1583.wav,and i will tell you how to find the hidden treasure
sample-1584.wav,they also began to feel that they knew a better way than others had
sample-1585.wav,thanks for the clarification
sample-1586.wav,fatima was more important than his treasure
sample-1587.wav,and because the tribes declared war i went to the well seeking the alchemist
sample-1588.wav,when the simum ceased to blow everyone looked to the place where the boy had been
sample-1589.wav,the boy looked out at the horizon
sample-1590.wav,no doubt the impact had caused a flash of fire
sample-1591.wav,even me  i haven't thought of other women since i met the merchant's daughter
sample-1592.wav,they raised their glasses in the old bar
sample-1593.wav,his life and his path had always provided him with enough omens
sample-1594.wav,he called to the boy and they took a walk along the dunes surrounding the encampment
sample-1595.wav,the report was largely scathing
sample-1596.wav,and then he perceived it very slowly
sample-1597.wav,that's the best part of it
sample-1598.wav,i tore him apart
sample-1599.wav,some of our biggest clients are affected
sample-16.wav,i'm going to them
sample-1601.wav,the englishman was disappointed
sample-1602.wav,we got orders to hold you safely in the branches of this pine tree
sample-1603.wav,we miss you and miss having a friend like you and i am so happy that you two got to catch up
sample-1604.wav,so the wind blew with all its strength and the sky was filled with sand
sample-1605.wav,listen to that mob
sample-1606.wav,can i help you
sample-1607.wav,i came to tell you just one thing the boy said
sample-1608.wav,it would have been visible to me had i only looked up as it passed
sample-1609.wav,well he thought about that the old man said
sample-1610.wav,but the crystal merchant had no choice
sample-1611.wav,they ate in silence
sample-1612.wav,the caravans had been stopped at giza for some time waiting for the wars to end
sample-1613.wav,he asked it please never to stop speaking to him
sample-1614.wav,the wind began to pick up
sample-1615.wav,they went to the kitchen at the back of the monastery
sample-1616.wav,i have to separate out the sulfur
sample-1617.wav,and he wasn't faring much better
sample-1618.wav,did you learn anything the englishman asked eager to hear what it might be
sample-1619.wav,the sweet corn tasted better grilled
sample-1620.wav,it would have been visible to me had i only looked up as it passed
sample-1621.wav,instead the stranger lowered it slowly until the point touched the boy's forehead
sample-1622.wav,as soon as he saw me among the crowd he called to me to come down
sample-1623.wav,and he gave the boy his blessing
sample-1624.wav,before he gets through tonight he'll ruin us all
sample-1625.wav,should i understand the emerald tablet the boy asked
sample-1626.wav,wait till those two future jailbirds read the morning post tomorrow
sample-1627.wav,then the two went off to have some more tea
sample-1628.wav,she needs to get her transcripts and passport first
sample-1629.wav,the boy noticed that the owner of the bar stood nearby listening attentively to their conversation
sample-1630.wav,the serpent relaxed immediately
sample-1631.wav,i can clean up those glasses in the window if you want said the boy
